,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
4405,XM_623377.6,0.196019161,0.408632772,0.176457316,0.136473715,8.49992997,0.076296073,0.006215941,0.066633513,0.068284358,0.068284358
4406,XM_026445308.1,0.195978116,0.408632772,-0.259213961,0.200460067,5.789644675,0.163867926,0.046638897,0.109736201,0.114098056,0.114098056
4407,XM_623911.6,0.196467118,0.409473673,-0.189632852,0.14681073,7.603072839,0.060196759,0.012011243,0.042210822,0.074202319,0.074202319
4408,XM_393342.7,0.196661809,0.409502159,-0.737394457,0.571127415,6.155621924,1.362763179,0.050732255,1.25401384,0.103179399,1.25401384
4409,XM_026443714.1,0.196703704,0.409502159,0.274581039,0.212688656,5.387845236,0.118529091,0.053617492,0.051836606,0.127328366,0.127328366
4410,XM_396294.7,0.196685466,0.409502159,0.292750912,0.226753681,5.025207371,0.07165043,0.063728539,-0.01144682,0.14194039,0.14194039
4411,XM_006560017.3,0.19661672,0.409502159,0.586996298,0.454595104,3.359206507,0.863402286,0.320754627,0.505872207,0.316253525,0.505872207
4412,XM_394790.7,0.196573794,0.409502159,0.300849192,0.232968171,9.716972522,0.226759626,0.002760039,0.214336636,0.069047675,0.214336636
4413,XM_624343.6,0.196822157,0.409655906,0.176228925,0.136541881,10.95165695,0.035031528,0.001081432,0.027579024,0.073493309,0.073493309
4414,XM_001122415.5,0.196905318,0.409736144,-0.194477343,0.150708713,7.407192225,0.044610597,0.01423554,0.022755403,0.076616924,0.076616924
4415,XM_026439588.1,0.197198601,0.410253488,-0.406943067,0.315563946,5.191628113,0.415928298,0.076840369,0.321482048,0.134763151,0.321482048
4416,XM_396056.7,0.197330724,0.410435394,-0.220296879,0.170879569,6.629184279,0.116274206,0.025516287,0.0851973,0.091283021,0.091283021
4417,XM_394292.7,0.197426831,0.410542324,-0.23698479,0.183863454,7.048994337,0.141184684,0.01629558,0.118927498,0.082542556,0.118927498
4418,XM_392651.6,0.197488151,0.410557722,0.182973442,0.141978447,12.10148485,0.026214297,0.000481604,0.018039633,0.080149913,0.080149913
4419,XM_006567189.3,0.197523633,0.410557722,0.17537636,0.136094256,8.588644787,0.046102659,0.005984248,0.034623782,0.068102338,0.068102338
4420,XM_026441262.1,0.197596471,0.410616196,-0.354044393,0.274787541,4.457946225,0.153085664,0.125433299,0.002773503,0.176599471,0.176599471
4421,NM_001011601.1,0.197812492,0.410721806,-2.236886586,1.736970895,7.981286703,12.59802988,0.055732194,12.01253937,0.070656245,12.01253937
4422,XR_003306158.1,0.197834982,0.410721806,-0.173425547,0.134673898,8.917984641,0.071042321,0.004878023,0.062645486,0.067670213,0.067670213
4423,XM_003250692.4,0.197763038,0.410721806,0.231417988,0.179679193,6.271482402,0.068673949,0.029135943,0.029142064,0.100002508,0.100002508
4424,XM_001120710.4,0.197915592,0.410721806,0.173962769,0.135115365,8.748691356,0.019473851,0.005190087,0.007028169,0.06783456,0.06783456
4425,XM_624712.6,0.197830082,0.410721806,-0.337626435,0.262181507,9.029419654,0.287023896,0.005433983,0.269522589,0.06768617,0.269522589
