gene_id,gene_name,symbol,GO_ID,chromosome,Evidence_Code
408309,,LOC408309,GO:0005737,LG11,IEA
408309,,LOC408309,GO:0006376,LG11,IEA
408309,,LOC408309,GO:1990904,LG11,IEA
408310,,LOC408310,GO:0005901,LG11,IEA
408310,,LOC408310,GO:0060090,LG11,IEA
408310,,LOC408310,GO:0070836,LG11,IEA
408310,,LOC408310,GO:0070836,LG11,IEA
408311,,LOC408311,GO:0005634,LG11,IEA
408311,,LOC408311,GO:0005737,LG11,IEA
408311,,LOC408311,GO:0005886,LG11,IEA
408311,,LOC408311,GO:0005912,LG11,IEA
408311,,LOC408311,GO:0007043,LG11,IEA
408311,,LOC408311,GO:0045296,LG11,IEA
408311,,LOC408311,GO:0098609,LG11,IEA
408312,,LOC408312,GO:0004714,LG11,IEA
408312,,LOC408312,GO:0005515,LG11,IEA
408312,,LOC408312,GO:0005524,LG11,IEA
408312,,LOC408312,GO:0006468,LG11,IEA
408312,,LOC408312,GO:0007169,LG11,IEA
408312,,LOC408312,GO:0007275,LG11,IEA
408312,,LOC408312,GO:0033674,LG11,IEA
408312,,LOC408312,GO:0043235,LG11,IEA
408314,,LOC408314,GO:0003677,LG11,IEA
408314,,LOC408314,GO:0005634,LG11,IEA
408314,,LOC408314,GO:0005667,LG11,IEA
408314,,LOC408314,GO:0006357,LG11,IEA
408315,,LOC408315,GO:0016301,LG11,IEA
408316,uncharacterized LOC408316,LOC408316,GO:0000977,LG11,IEA
408316,uncharacterized LOC408316,LOC408316,GO:0000981,LG11,IEA
408316,uncharacterized LOC408316,LOC408316,GO:0006357,LG11,IEA
408316,uncharacterized LOC408316,LOC408316,GO:0046983,LG11,IEA
408316,uncharacterized LOC408316,LOC408316,GO:0090575,LG11,IEA
408317,,LOC408317,GO:0005121,LG11,IEA
408317,,LOC408317,GO:0005576,LG11,IEA
408317,,LOC408317,GO:0008083,LG11,IEA
408317,,LOC408317,GO:0008592,LG11,IEA
408317,,LOC408317,GO:0021556,LG11,IEA
408317,,LOC408317,GO:0045087,LG11,IEA
408319,,LOC408319,GO:0005515,LG11,IEA
408319,,LOC408319,GO:0005634,LG11,IEA
408319,,LOC408319,GO:0006355,LG11,IEA
408319,,LOC408319,GO:0008270,LG11,IEA
408319,,LOC408319,GO:0043565,LG11,IEA
408320,,LOC408320,GO:0005615,LG11,IEA
408320,,LOC408320,GO:0032504,LG11,IEA
408321,,LOC408321,GO:0005515,LG11,IEA
408324,T-cell immunomodulatory protein,LOC408324,GO:0005886,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0000083,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0004693,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0005524,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0005634,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0005737,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0006468,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0006468,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0007409,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0048489,LG11,IEA
408325,cyclin-dependent kinase 5,Cdk5,GO:0051402,LG11,IEA
408327,,LOC408327,GO:0005737,LG11,IEA
408328,,LOC408328,GO:0003746,LG11,IEA
408328,,LOC408328,GO:0003746,LG11,IEA
408328,,LOC408328,GO:0003924,LG11,IEA
408328,,LOC408328,GO:0005525,LG11,IEA
408328,,LOC408328,GO:0005739,LG11,IEA
408328,,LOC408328,GO:0070125,LG11,IEA
408329,,LOC408329,GO:0005615,LG11,IEA
408329,,LOC408329,GO:0032504,LG11,IEA
408331,,LOC408331,GO:0000118,LG11,IEA
408331,,LOC408331,GO:0000122,LG11,IEA
408331,,LOC408331,GO:0004407,LG11,IEA
408331,,LOC408331,GO:0004407,LG11,IEA
408331,,LOC408331,GO:0006325,LG11,IEA
408331,,LOC408331,GO:0016575,LG11,IEA
408331,,LOC408331,GO:0016575,LG11,IEA
408332,,LOC408332,GO:0000977,LG11,IEA
408332,,LOC408332,GO:0000981,LG11,IEA
408332,,LOC408332,GO:0005634,LG11,IEA
408332,,LOC408332,GO:0006357,LG11,IEA
408333,,LOC408333,GO:0005515,LG11,IEA
408333,,LOC408333,GO:0005543,LG11,IEA
408333,,LOC408333,GO:0007165,LG11,IEA
408335,,LOC408335,GO:0000973,LG11,IEA
408335,,LOC408335,GO:0005643,LG11,IEA
408335,,LOC408335,GO:0005643,LG11,IEA
408335,,LOC408335,GO:0006405,LG11,IEA
408335,,LOC408335,GO:0006606,LG11,IEA
408335,,LOC408335,GO:0017056,LG11,IEA
408335,,LOC408335,GO:0017056,LG11,IEA
408335,,LOC408335,GO:0044614,LG11,IEA
408336,,LOC408336,GO:0003676,LG11,IEA
408336,,LOC408336,GO:0006139,LG11,IEA
408336,,LOC408336,GO:0008408,LG11,IEA
408337,,LOC408337,GO:0005886,LG11,IEA
408337,,LOC408337,GO:0006887,LG11,IEA
408337,,LOC408337,GO:0042043,LG11,IEA
408337,,LOC408337,GO:0070382,LG11,IEA
408343,,LOC408343,GO:0005251,LG11,IEA
408343,,LOC408343,GO:0005515,LG11,IEA
408343,,LOC408343,GO:0008076,LG11,IEA
408343,,LOC408343,GO:0008076,LG11,IEA
408343,,LOC408343,GO:0016020,LG11,IEA
408343,,LOC408343,GO:0051260,LG11,IEA
408343,,LOC408343,GO:0071805,LG11,IEA
408345,,LOC408345,GO:0016567,LG11,IEA
408345,,LOC408345,GO:0043022,LG11,IEA
408345,,LOC408345,GO:0061630,LG11,IEA
408345,,LOC408345,GO:0072344,LG11,IEA
408346,,LOC408346,GO:0003682,LG11,IEA
408346,,LOC408346,GO:0005634,LG11,IEA
408346,,LOC408346,GO:0010468,LG11,IEA
408349,,LOC408349,GO:0005743,LG11,IEA
408349,,LOC408349,GO:0032977,LG11,IEA
408349,,LOC408349,GO:0032979,LG11,IEA
408349,,LOC408349,GO:0033617,LG11,IEA
408351,,LOC408351,GO:0000981,LG11,IEA
408351,,LOC408351,GO:0005634,LG11,IEA
408351,,LOC408351,GO:0006357,LG11,IEA
408351,,LOC408351,GO:0043565,LG11,IEA
408352,,LOC408352,GO:0003746,LG11,IEA
408352,,LOC408352,GO:0003746,LG11,IEA
408352,,LOC408352,GO:0005515,LG11,IEA
408352,,LOC408352,GO:0005759,LG11,IEA
408352,,LOC408352,GO:0070125,LG11,IEA
408353,,LOC408353,GO:0004298,LG11,IEA
408353,,LOC408353,GO:0005839,LG11,IEA
408353,,LOC408353,GO:0051603,LG11,IEA
408354,,LOC408354,GO:0000978,LG11,IEA
408354,,LOC408354,GO:0000981,LG11,IEA
408354,,LOC408354,GO:0005667,LG11,IEA
408354,,LOC408354,GO:0006357,LG11,IEA
408354,,LOC408354,GO:0008134,LG11,IEA
408358,,LOC408358,GO:0000045,LG11,IEA
408358,,LOC408358,GO:0000422,LG11,IEA
408358,,LOC408358,GO:0001934,LG11,IEA
408358,,LOC408358,GO:0019898,LG11,IEA
408358,,LOC408358,GO:0019901,LG11,IEA
408358,,LOC408358,GO:0030242,LG11,IEA
408358,,LOC408358,GO:0034045,LG11,IEA
408358,,LOC408358,GO:0034727,LG11,IEA
408358,,LOC408358,GO:0060090,LG11,IEA
408358,,LOC408358,GO:0061709,LG11,IEA
408358,,LOC408358,GO:0061723,LG11,IEA
408358,,LOC408358,GO:1990316,LG11,IEA
408359,,LOC408359,GO:0005515,LG11,IEA
408359,,LOC408359,GO:0005886,LG11,IEA
408359,,LOC408359,GO:0005911,LG11,IEA
408361,,LOC408361,GO:0016020,LG11,IEA
408361,,LOC408361,GO:1902936,LG11,IEA
408363,adenylate cyclase 3,Ac3,GO:0004016,LG11,IEA
408363,adenylate cyclase 3,Ac3,GO:0006171,LG11,IEA
408363,adenylate cyclase 3,Ac3,GO:0007189,LG11,IEA
408363,adenylate cyclase 3,Ac3,GO:0035556,LG11,IEA
408365,,LOC408365,GO:0005515,LG11,IEA
408365,,LOC408365,GO:0005576,LG11,IEA
408365,,LOC408365,GO:0005975,LG11,IEA
408365,,LOC408365,GO:0008061,LG11,IEA
408365,,LOC408365,GO:0016810,LG11,IEA
408367,,LOC408367,GO:0005747,LG11,IEA
408367,,LOC408367,GO:0006120,LG11,IEA
408367,,LOC408367,GO:0008137,LG11,IEA
408367,,LOC408367,GO:0010181,LG11,IEA
408367,,LOC408367,GO:0051287,LG11,IEA
408367,,LOC408367,GO:0051539,LG11,IEA
408368,,LOC408368,GO:0004013,LG11,IEA
408368,,LOC408368,GO:0005829,LG11,IEA
408368,,LOC408368,GO:0033353,LG11,IEA
408369,,LOC408369,GO:0003839,LG11,IEA
408369,,LOC408369,GO:0005737,LG11,IEA
408369,,LOC408369,GO:0006751,LG11,IEA
408369,,LOC408369,GO:0006751,LG11,IEA
408369,,LOC408369,GO:0061928,LG11,IEA
408369,,LOC408369,GO:0061928,LG11,IEA
408371,,LOC408371,GO:0003676,LG12,IEA
408371,,LOC408371,GO:0003724,LG12,IEA
408371,,LOC408371,GO:0005524,LG12,IEA
408371,,LOC408371,GO:0005730,LG12,IEA
408372,,LOC408372,GO:0003729,LG12,IEA
408372,,LOC408372,GO:0005634,LG12,IEA
408372,,LOC408372,GO:0005737,LG12,IEA
408372,,LOC408372,GO:0010468,LG12,IEA
408372,,LOC408372,GO:0051252,LG12,IEA
408373,,LOC408373,GO:0004430,LG12,IEA
408373,,LOC408373,GO:0005737,LG12,IEA
408373,,LOC408373,GO:0016020,LG12,IEA
408373,,LOC408373,GO:0046854,LG12,IEA
408373,,LOC408373,GO:0048015,LG12,IEA
408374,,LOC408374,GO:0000122,LG12,IEA
408374,,LOC408374,GO:0003714,LG12,IEA
408374,,LOC408374,GO:0005515,LG12,IEA
408374,,LOC408374,GO:0005634,LG12,IEA
408379,troponin C type IIIa,TpnCIIIa,GO:0005509,LG12,IEA
408379,troponin C type IIIa,TpnCIIIa,GO:0005509,LG12,IEA
408379,troponin C type IIIa,TpnCIIIa,GO:0030234,LG12,IEA
408380,troponin C type IIIb,TpnCIIIb,GO:0005509,LG12,IEA
408380,troponin C type IIIb,TpnCIIIb,GO:0016460,LG12,IEA
408381,,LOC408381,GO:0016020,LG12,IEA
408381,,LOC408381,GO:0016020,LG12,IEA
408381,,LOC408381,GO:0035725,LG12,IEA
408382,,LOC408382,GO:0005813,LG11,IEA
408382,,LOC408382,GO:0005929,LG11,IEA
408382,,LOC408382,GO:0030992,LG11,IEA
408382,,LOC408382,GO:0060271,LG11,IEA
408383,cytochrome P450 6AQ1,CYP6AQ1,GO:0004497,LG12,IEA
408383,cytochrome P450 6AQ1,CYP6AQ1,GO:0005506,LG12,IEA
408383,cytochrome P450 6AQ1,CYP6AQ1,GO:0016705,LG12,IEA
408383,cytochrome P450 6AQ1,CYP6AQ1,GO:0020037,LG12,IEA
408384,,LOC408384,GO:0003682,LG12,IEA
408384,,LOC408384,GO:0003713,LG12,IEA
408384,,LOC408384,GO:0003713,LG12,IEA
408384,,LOC408384,GO:0005515,LG12,IEA
408384,,LOC408384,GO:0005634,LG12,IEA
408384,,LOC408384,GO:0006338,LG12,IEA
408384,,LOC408384,GO:0006357,LG12,IEA
408384,,LOC408384,GO:0006357,LG12,IEA
408384,,LOC408384,GO:0008270,LG12,IEA
408384,,LOC408384,GO:0035066,LG12,IEA
408384,,LOC408384,GO:0070461,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0003746,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0003746,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0003924,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0003924,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0005525,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0006412,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0006414,LG12,IEA
408385,translation elongation factor eEF-1 alpha chain,Ef-1a-f1,GO:0006414,LG12,IEA
408386,,LOC408386,GO:0003723,LG12,IEA
408386,,LOC408386,GO:0003743,LG12,IEA
408386,,LOC408386,GO:0005737,LG12,IEA
408386,,LOC408386,GO:0005852,LG12,IEA
408387,,LOC408387,GO:0000398,LG12,IEA
408387,,LOC408387,GO:0003723,LG12,IEA
408387,,LOC408387,GO:0003723,LG12,IEA
408387,,LOC408387,GO:0005684,LG12,IEA
408387,,LOC408387,GO:0005686,LG12,IEA
408388,,LOC408388,GO:0000226,LG12,IEA
408388,,LOC408388,GO:0000278,LG12,IEA
408388,,LOC408388,GO:0005200,LG12,IEA
408388,,LOC408388,GO:0005200,LG12,IEA
408388,,LOC408388,GO:0005525,LG12,IEA
408388,,LOC408388,GO:0005525,LG12,IEA
408388,,LOC408388,GO:0005737,LG12,IEA
408388,,LOC408388,GO:0005874,LG12,IEA
408388,,LOC408388,GO:0005874,LG12,IEA
408390,,LOC408390,GO:0005515,LG12,IEA
408390,,LOC408390,GO:0005654,LG12,IEA
408391,,LOC408391,GO:0006886,LG9,IEA
408391,,LOC408391,GO:0016192,LG9,IEA
408391,,LOC408391,GO:0016192,LG9,IEA
408391,,LOC408391,GO:0030131,LG9,IEA
408391,,LOC408391,GO:0030136,LG9,IEA
408391,,LOC408391,GO:0035615,LG9,IEA
408392,,LOC408392,GO:0004820,LG12,IEA
408392,,LOC408392,GO:0004820,LG12,IEA
408392,,LOC408392,GO:0005524,LG12,IEA
408392,,LOC408392,GO:0005737,LG12,IEA
408392,,LOC408392,GO:0005737,LG12,IEA
408392,,LOC408392,GO:0005739,LG12,IEA
408392,,LOC408392,GO:0070150,LG12,IEA
408393,,LOC408393,GO:0005509,LG12,IEA
408393,,LOC408393,GO:0005515,LG12,IEA
408393,,LOC408393,GO:0007275,LG12,IEA
408393,,LOC408393,GO:0030154,LG12,IEA
408394,,LOC408394,GO:0005201,LG12,IEA
408397,,LOC408397,GO:0005198,LG13,IEA
408397,,LOC408397,GO:0006511,LG13,IEA
408397,,LOC408397,GO:0008541,LG13,IEA
408398,,LOC408398,GO:0005506,LG13,IEA
408398,,LOC408398,GO:0005737,LG13,IEA
408398,,LOC408398,GO:0006082,LG13,IEA
408398,,LOC408398,GO:0006805,LG13,IEA
408398,,LOC408398,GO:0016712,LG13,IEA
408398,,LOC408398,GO:0020037,LG13,IEA
408398,,LOC408398,GO:0020037,LG13,IEA
408398,,LOC408398,GO:0043231,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0003713,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0005912,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0007155,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0007155,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0016342,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0019903,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0045294,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0045296,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0045296,LG13,IEA
408399,armadillo segment polarity protein,arm,GO:0045944,LG13,IEA
408400,,LOC408400,GO:0016020,LG13,IEA
408401,,LOC408401,GO:0005802,LG13,IEA
408402,,LOC408402,GO:0008521,LG13,IEA
408402,,LOC408402,GO:0016020,LG13,IEA
408402,,LOC408402,GO:0016020,LG13,IEA
408405,,LOC408405,GO:0005509,LG13,IEA
408406,,LOC408406,GO:0000082,LG13,IEA
408406,,LOC408406,GO:0000307,LG13,IEA
408406,,LOC408406,GO:0004693,LG13,IEA
408406,,LOC408406,GO:0005524,LG13,IEA
408406,,LOC408406,GO:0005634,LG13,IEA
408406,,LOC408406,GO:0005737,LG13,IEA
408406,,LOC408406,GO:0006468,LG13,IEA
408406,,LOC408406,GO:0006468,LG13,IEA
408406,,LOC408406,GO:0007165,LG13,IEA
408406,,LOC408406,GO:0010389,LG13,IEA
408406,,LOC408406,GO:0010468,LG13,IEA
408406,,LOC408406,GO:0030332,LG13,IEA
408409,,LOC408409,GO:0005654,LG13,IEA
408409,,LOC408409,GO:0005739,LG13,IEA
408409,,LOC408409,GO:0045296,LG13,IEA
408411,,LOC408411,GO:0000978,LG13,IEA
408411,,LOC408411,GO:0000981,LG13,IEA
408411,,LOC408411,GO:0006355,LG13,IEA
408411,,LOC408411,GO:0006355,LG13,IEA
408411,,LOC408411,GO:0009653,LG13,IEA
408411,,LOC408411,GO:0030154,LG13,IEA
408412,,LOC408412,GO:0005739,LG13,IEA
408412,,LOC408412,GO:0007005,LG13,IEA
408412,,LOC408412,GO:0016020,LG13,IEA
408412,,LOC408412,GO:0016020,LG13,IEA
408413,,LOC408413,GO:0000502,LG13,IEA
408413,,LOC408413,GO:0005515,LG13,IEA
408413,,LOC408413,GO:0005838,LG13,IEA
408413,,LOC408413,GO:0008237,LG13,IEA
408413,,LOC408413,GO:0043161,LG13,IEA
408414,,LOC408414,GO:0005884,LG13,IEA
408414,,LOC408414,GO:0006936,LG13,IEA
408414,,LOC408414,GO:0007015,LG13,IEA
408414,,LOC408414,GO:0051015,LG13,IEA
408415,,LOC408415,GO:0016197,LG13,IEA
408415,,LOC408415,GO:0031083,LG13,IEA
408416,,LOC408416,GO:0000290,LG13,IEA
408416,,LOC408416,GO:0000290,LG13,IEA
408416,,LOC408416,GO:0000932,LG13,IEA
408416,,LOC408416,GO:0003729,LG13,IEA
408416,,LOC408416,GO:0008047,LG13,IEA
408416,,LOC408416,GO:0008047,LG13,IEA
408416,,LOC408416,GO:0031087,LG13,IEA
408416,,LOC408416,GO:0043085,LG13,IEA
408416,,LOC408416,GO:0043085,LG13,IEA
408417,,LOC408417,GO:0004722,LG13,IEA
408418,,LOC408418,GO:0006886,LG13,IEA
408418,,LOC408418,GO:0030122,LG13,IEA
408418,,LOC408418,GO:0031410,LG13,IEA
408418,,LOC408418,GO:0035615,LG13,IEA
408418,,LOC408418,GO:0072583,LG13,IEA
408420,,LOC408420,GO:0000209,LG13,IEA
408420,,LOC408420,GO:0005515,LG13,IEA
408420,,LOC408420,GO:0017148,LG13,IEA
408420,,LOC408420,GO:0030371,LG13,IEA
408420,,LOC408420,GO:0043161,LG13,IEA
408420,,LOC408420,GO:0046872,LG13,IEA
408420,,LOC408420,GO:0061630,LG13,IEA
408423,FoxP protein,Foxp,GO:0000978,LG13,IEA
408423,FoxP protein,Foxp,GO:0000981,LG13,IEA
408423,FoxP protein,Foxp,GO:0005634,LG13,IEA
408423,FoxP protein,Foxp,GO:0006357,LG13,IEA
408424,,LOC408424,GO:0000338,LG13,IEA
408424,,LOC408424,GO:0008180,LG13,IEA
408424,,LOC408424,GO:0010387,LG13,IEA
408426,,LOC408426,GO:0005764,LG13,IEA
408426,,LOC408426,GO:0016790,LG13,IEA
408426,,LOC408426,GO:0098599,LG13,IEA
408428,,LOC408428,GO:0000413,LG13,IEA
408428,,LOC408428,GO:0003755,LG13,IEA
408428,,LOC408428,GO:0006457,LG13,IEA
408428,,LOC408428,GO:0043231,LG13,IEA
408429,,LOC408429,GO:0005515,LG13,IEA
408430,,LOC408430,GO:0005515,LG13,IEA
408430,,LOC408430,GO:0005891,LG13,IEA
408430,,LOC408430,GO:0005891,LG13,IEA
408430,,LOC408430,GO:0007268,LG13,IEA
408430,,LOC408430,GO:0007528,LG13,IEA
408430,,LOC408430,GO:0008331,LG13,IEA
408430,,LOC408430,GO:0070588,LG13,IEA
408430,,LOC408430,GO:1901385,LG13,IEA
408431,,LOC408431,GO:0000932,LG13,IEA
408431,,LOC408431,GO:0001666,LG13,IEA
408431,,LOC408431,GO:0003714,LG13,IEA
408431,,LOC408431,GO:0005634,LG13,IEA
408431,,LOC408431,GO:0005667,LG13,IEA
408431,,LOC408431,GO:0005912,LG13,IEA
408431,,LOC408431,GO:0006355,LG13,IEA
408431,,LOC408431,GO:0007010,LG13,IEA
408431,,LOC408431,GO:0035331,LG13,IEA
408431,,LOC408431,GO:2000637,LG13,IEA
408432,,LOC408432,GO:0005737,LG13,IEA
408432,,LOC408432,GO:0016831,LG13,IEA
408432,,LOC408432,GO:0016831,LG13,IEA
408432,,LOC408432,GO:0019752,LG13,IEA
408432,,LOC408432,GO:0030170,LG13,IEA
408433,,LOC408433,GO:0005515,LG13,IEA
408434,,LOC408434,GO:0005788,LG13,IEA
408434,,LOC408434,GO:0016262,LG13,IEA
408434,,LOC408434,GO:0097370,LG13,IEA
408435,,LOC408435,GO:0000978,LG13,IEA
408435,,LOC408435,GO:0000981,LG13,IEA
408435,,LOC408435,GO:0006357,LG13,IEA
408438,,LOC408438,GO:0005158,LG13,IEA
408438,,LOC408438,GO:0005829,LG13,IEA
408438,,LOC408438,GO:0005886,LG13,IEA
408438,,LOC408438,GO:0008286,LG13,IEA
408438,,LOC408438,GO:0043548,LG13,IEA
408439,,LOC408439,GO:0003676,LG13,IEA
408439,,LOC408439,GO:0005730,LG13,IEA
408439,,LOC408439,GO:0010521,LG13,IEA
408439,,LOC408439,GO:0090069,LG13,IEA
408441,,LOC408441,GO:0004001,LG14,IEA
408441,,LOC408441,GO:0004001,LG14,IEA
408441,,LOC408441,GO:0005634,LG14,IEA
408441,,LOC408441,GO:0005829,LG14,IEA
408441,,LOC408441,GO:0006166,LG14,IEA
408441,,LOC408441,GO:0006166,LG14,IEA
408442,,LOC408442,GO:0005025,LG14,IEA
408442,,LOC408442,GO:0005524,LG14,IEA
408442,,LOC408442,GO:0005524,LG14,IEA
408442,,LOC408442,GO:0005886,LG14,IEA
408442,,LOC408442,GO:0006468,LG14,IEA
408442,,LOC408442,GO:0006468,LG14,IEA
408442,,LOC408442,GO:0009953,LG14,IEA
408442,,LOC408442,GO:0030509,LG14,IEA
408442,,LOC408442,GO:0043235,LG14,IEA
408442,,LOC408442,GO:0046332,LG14,IEA
408442,,LOC408442,GO:0071363,LG14,IEA
408443,,LOC408443,GO:0000981,LG14,IEA
408443,,LOC408443,GO:0006355,LG14,IEA
408443,,LOC408443,GO:1990837,LG14,IEA
408444,,LOC408444,GO:0003774,LG14,IEA
408444,,LOC408444,GO:0005515,LG14,IEA
408444,,LOC408444,GO:0005524,LG14,IEA
408444,,LOC408444,GO:0005856,LG14,IEA
408444,,LOC408444,GO:0016459,LG14,IEA
408446,,LOC408446,GO:0003994,LG14,IEA
408446,,LOC408446,GO:0003994,LG14,IEA
408446,,LOC408446,GO:0005739,LG14,IEA
408446,,LOC408446,GO:0005829,LG14,IEA
408446,,LOC408446,GO:0006099,LG14,IEA
408446,,LOC408446,GO:0006099,LG14,IEA
408446,,LOC408446,GO:0051539,LG14,IEA
408446,,LOC408446,GO:0051539,LG14,IEA
408448,,LOC408448,GO:0007346,LG14,IEA
408448,,LOC408448,GO:0032039,LG14,IEA
408448,,LOC408448,GO:0051642,LG14,IEA
408449,,LOC408449,GO:0000978,LG14,IEA
408449,,LOC408449,GO:0000981,LG14,IEA
408449,,LOC408449,GO:0005634,LG14,IEA
408449,,LOC408449,GO:0006357,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0004888,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0004888,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0005230,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0005254,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0007165,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0007268,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0016020,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0016020,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0030594,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0042391,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0043005,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0045202,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:0050877,LG14,IEA
408450,glutamate-gated chloride channel,GluCl,GO:1902476,LG14,IEA
408451,,LOC408451,GO:0005509,LG14,IEA
408451,,LOC408451,GO:0005886,LG14,IEA
408451,,LOC408451,GO:0006952,LG14,IEA
408451,,LOC408451,GO:0016175,LG14,IEA
408451,,LOC408451,GO:0042554,LG14,IEA
408451,,LOC408451,GO:0043020,LG14,IEA
408452,,LOC408452,GO:0004497,LG14,IEA
408452,,LOC408452,GO:0005506,LG14,IEA
408452,,LOC408452,GO:0016705,LG14,IEA
408452,,LOC408452,GO:0020037,LG14,IEA
408453,,LOC408453,GO:0004497,LG14,IEA
408453,,LOC408453,GO:0005506,LG14,IEA
408453,,LOC408453,GO:0016705,LG14,IEA
408453,,LOC408453,GO:0020037,LG14,IEA
408455,,LOC408455,GO:0000122,LG14,IEA
408455,,LOC408455,GO:0000978,LG14,IEA
408455,,LOC408455,GO:0001227,LG14,IEA
408456,,LOC408456,GO:0016020,LG14,IEA
408456,,LOC408456,GO:0022857,LG14,IEA
408456,,LOC408456,GO:0055085,LG14,IEA
408457,,LOC408457,GO:0003723,LG14,IEA
408458,,LOC408458,GO:0003712,LG14,IEA
408458,,LOC408458,GO:0016592,LG14,IEA
408458,,LOC408458,GO:0016592,LG14,IEA
408461,,LOC408461,GO:0004588,LG14,IEA
408461,,LOC408461,GO:0004588,LG14,IEA
408461,,LOC408461,GO:0004590,LG14,IEA
408461,,LOC408461,GO:0004590,LG14,IEA
408461,,LOC408461,GO:0006207,LG14,IEA
408461,,LOC408461,GO:0044205,LG14,IEA
408462,,LOC408462,GO:0005242,LG14,IEA
408462,,LOC408462,GO:0005242,LG14,IEA
408462,,LOC408462,GO:0005886,LG14,IEA
408462,,LOC408462,GO:0034765,LG14,IEA
408462,,LOC408462,GO:1990573,LG14,IEA
408463,,LOC408463,GO:0005242,LG14,IEA
408463,,LOC408463,GO:0005242,LG14,IEA
408463,,LOC408463,GO:0005886,LG14,IEA
408463,,LOC408463,GO:0034765,LG14,IEA
408463,,LOC408463,GO:1990573,LG14,IEA
408464,,LOC408464,GO:0005654,LG14,IEA
408464,,LOC408464,GO:0006335,LG14,IEA
408464,,LOC408464,GO:0034080,LG14,IEA
408464,,LOC408464,GO:0042393,LG14,IEA
408465,,LOC408465,GO:0005484,LG14,IEA
408465,,LOC408465,GO:0005886,LG14,IEA
408465,,LOC408465,GO:0006906,LG14,IEA
408465,,LOC408465,GO:0016192,LG14,IEA
408465,,LOC408465,GO:0019905,LG14,IEA
408465,,LOC408465,GO:0031201,LG14,IEA
408467,,LOC408467,GO:0005247,LG14,IEA
408467,,LOC408467,GO:0005247,LG14,IEA
408467,,LOC408467,GO:0006821,LG14,IEA
408467,,LOC408467,GO:0006821,LG14,IEA
408467,,LOC408467,GO:0016020,LG14,IEA
408467,,LOC408467,GO:0055085,LG14,IEA
408470,,LOC408470,GO:0003951,LG14,IEA
408470,,LOC408470,GO:0003951,LG14,IEA
408470,,LOC408470,GO:0006741,LG14,IEA
408470,,LOC408470,GO:0006741,LG14,IEA
408470,,LOC408470,GO:0019674,LG14,IEA
408471,,LOC408471,GO:0005085,LG14,IEA
408471,,LOC408471,GO:0032012,LG14,IEA
408474,apyrase,LOC408474,GO:0000166,LG14,IEA
408474,apyrase,LOC408474,GO:0005886,LG14,IEA
408474,apyrase,LOC408474,GO:0006196,LG14,IEA
408474,apyrase,LOC408474,GO:0008253,LG14,IEA
408474,apyrase,LOC408474,GO:0046872,LG14,IEA
408477,,LOC408477,GO:0005747,LG14,IEA
408478,,LOC408478,GO:0016020,LG14,IEA
408478,,LOC408478,GO:0022857,LG14,IEA
